#Data_base;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_adesões_no_trimestre
202303;PROMOVE                                                     ;4;AP;0
202303;PROMOVE                                                     ;1;BA;57
202303;PROMOVE                                                     ;2;BA;45
202303;PROMOVE                                                     ;3;BA;283
202303;PROMOVE                                                     ;4;BA;9
202303;PROMOVE                                                     ;1;CE;3
202303;PROMOVE                                                     ;2;CE;3
202303;PROMOVE                                                     ;3;CE;59
202303;PROMOVE                                                     ;4;CE;10
202303;PROMOVE                                                     ;2;DF;1
202303;PROMOVE                                                     ;3;DF;2
202303;PROMOVE                                                     ;4;DF;0
202303;PROMOVE                                                     ;1;ES;198
202303;PROMOVE                                                     ;2;ES;10
202303;PROMOVE                                                     ;3;ES;61
202303;PROMOVE                                                     ;4;ES;0
202303;PROMOVE                                                     ;1;GO;18
202303;PROMOVE                                                     ;2;GO;15
202303;PROMOVE                                                     ;3;GO;64
202303;PROMOVE                                                     ;4;GO;0
202303;PROMOVE                                                     ;1;MA;1
202303;PROMOVE                                                     ;2;MA;2
202303;PROMOVE                                                     ;3;MA;11
202303;PROMOVE                                                     ;4;MA;4
202303;PROMOVE                                                     ;1;MG;30
202303;PROMOVE                                                     ;2;MG;37
202303;PROMOVE                                                     ;3;MG;14
202303;PROMOVE                                                     ;4;MG;0
202303;PROMOVE                                                     ;2;MS;7
202303;PROMOVE                                                     ;3;MS;3
202303;PROMOVE                                                     ;4;MS;0
202303;PROMOVE                                                     ;1;MT;5
202303;PROMOVE                                                     ;2;MT;17
202303;PROMOVE                                                     ;3;MT;13
202303;PROMOVE                                                     ;4;MT;0
202303;PROMOVE                                                     ;1;PA;9
202303;PROMOVE                                                     ;2;PA;17
202303;PROMOVE                                                     ;3;PA;216
202303;PROMOVE                                                     ;4;PA;0
202303;PROMOVE                                                     ;1;PB;21
202303;PROMOVE                                                     ;2;PB;22
202303;PROMOVE                                                     ;3;PB;94
202303;PROMOVE                                                     ;4;PB;39
202303;PROMOVE                                                     ;1;PE;58
202303;PROMOVE                                                     ;2;PE;17
202303;PROMOVE                                                     ;3;PE;222
202303;PROMOVE                                                     ;4;PE;8
202303;PROMOVE                                                     ;1;PI;2
202303;PROMOVE                                                     ;2;PI;0
202303;PROMOVE                                                     ;3;PI;4
202303;PROMOVE                                                     ;4;PI;0
202303;PROMOVE                                                     ;1;PR;10
202303;PROMOVE                                                     ;2;PR;27
202303;PROMOVE                                                     ;3;PR;82
202303;PROMOVE                                                     ;4;PR;0
202303;PROMOVE                                                     ;1;RJ;1
202303;PROMOVE                                                     ;2;RJ;12
202303;PROMOVE                                                     ;3;RJ;48
202303;PROMOVE                                                     ;4;RJ;0
202303;PROMOVE                                                     ;1;RN;13
202303;PROMOVE                                                     ;2;RN;17
202303;PROMOVE                                                     ;3;RN;152
202303;PROMOVE                                                     ;4;RN;11
202303;PROMOVE                                                     ;3;RO;0
202303;PROMOVE                                                     ;2;RR;0
202303;PROMOVE                                                     ;4;RR;0
202303;PROMOVE                                                     ;1;RS;1
202303;PROMOVE                                                     ;2;RS;0
202303;PROMOVE                                                     ;3;RS;2
202303;PROMOVE                                                     ;1;SC;10
202303;PROMOVE                                                     ;2;SC;1
202303;PROMOVE                                                     ;3;SC;3
202303;PROMOVE                                                     ;4;SC;0
202303;PROMOVE                                                     ;1;SE;4
202303;PROMOVE                                                     ;3;SE;5
202303;PROMOVE                                                     ;4;SE;1
202303;PROMOVE                                                     ;1;SP;54
202303;PROMOVE                                                     ;2;SP;95
202303;PROMOVE                                                     ;3;SP;29
202303;PROMOVE                                                     ;4;SP;0
202303;PROMOVE                                                     ;1;TO;4
202303;PROMOVE                                                     ;2;TO;1
202303;PROMOVE                                                     ;3;TO;1
202303;PROMOVE                                                     ;4;TO;0
202303;FANCAR ADM CONS LTDA.                                       ;3;BA;0
202303;FANCAR ADM CONS LTDA.                                       ;3;GO;0
202303;FANCAR ADM CONS LTDA.                                       ;3;MA;0
202303;FANCAR ADM CONS LTDA.                                       ;3;MS;3
202303;FANCAR ADM CONS LTDA.                                       ;3;MT;45
202303;FANCAR ADM CONS LTDA.                                       ;3;PA;0
202303;FANCAR ADM CONS LTDA.                                       ;3;PR;32
202303;FANCAR ADM CONS LTDA.                                       ;3;RN;0
202303;FANCAR ADM CONS LTDA.                                       ;3;RO;0
202303;FANCAR ADM CONS LTDA.                                       ;3;RS;0
202303;FANCAR ADM CONS LTDA.                                       ;3;SC;3
202303;FANCAR ADM CONS LTDA.                                       ;3;SP;0
202303;ADM CONS UNICOOB LTDA                                       ;1;AC;0
202303;ADM CONS UNICOOB LTDA                                       ;3;AC;0
202303;ADM CONS UNICOOB LTDA                                       ;1;AL;0
202303;ADM CONS UNICOOB LTDA                                       ;3;AL;0
202303;ADM CONS UNICOOB LTDA                                       ;1;AM;0
202303;ADM CONS UNICOOB LTDA                                       ;3;AM;0
202303;ADM CONS UNICOOB LTDA                                       ;1;AP;1
202303;ADM CONS UNICOOB LTDA                                       ;3;AP;9
202303;ADM CONS UNICOOB LTDA                                       ;4;AP;0
202303;ADM CONS UNICOOB LTDA                                       ;6;AP;1
202303;ADM CONS UNICOOB LTDA                                       ;1;BA;0
202303;ADM CONS UNICOOB LTDA                                       ;3;BA;1
202303;ADM CONS UNICOOB LTDA                                       ;6;BA;0
202303;ADM CONS UNICOOB LTDA                                       ;1;CE;0
202303;ADM CONS UNICOOB LTDA                                       ;3;CE;1
202303;ADM CONS UNICOOB LTDA                                       ;4;CE;1
202303;ADM CONS UNICOOB LTDA                                       ;6;CE;0
202303;ADM CONS UNICOOB LTDA                                       ;1;DF;0
202303;ADM CONS UNICOOB LTDA                                       ;3;DF;1
202303;ADM CONS UNICOOB LTDA                                       ;4;DF;0
202303;ADM CONS UNICOOB LTDA                                       ;6;DF;0
202303;ADM CONS UNICOOB LTDA                                       ;1;ES;0
202303;ADM CONS UNICOOB LTDA                                       ;3;ES;0
202303;ADM CONS UNICOOB LTDA                                       ;1;GO;0
202303;ADM CONS UNICOOB LTDA                                       ;3;GO;5
202303;ADM CONS UNICOOB LTDA                                       ;4;GO;0
202303;ADM CONS UNICOOB LTDA                                       ;6;GO;1
202303;ADM CONS UNICOOB LTDA                                       ;1;MA;0
202303;ADM CONS UNICOOB LTDA                                       ;3;MA;0
202303;ADM CONS UNICOOB LTDA                                       ;4;MA;0
202303;ADM CONS UNICOOB LTDA                                       ;6;MA;0
202303;ADM CONS UNICOOB LTDA                                       ;1;MG;1
202303;ADM CONS UNICOOB LTDA                                       ;3;MG;0
202303;ADM CONS UNICOOB LTDA                                       ;4;MG;0
202303;ADM CONS UNICOOB LTDA                                       ;6;MG;0
202303;ADM CONS UNICOOB LTDA                                       ;1;MS;1
202303;ADM CONS UNICOOB LTDA                                       ;3;MS;19
202303;ADM CONS UNICOOB LTDA                                       ;4;MS;2
202303;ADM CONS UNICOOB LTDA                                       ;6;MS;9
202303;ADM CONS UNICOOB LTDA                                       ;1;MT;0
202303;ADM CONS UNICOOB LTDA                                       ;3;MT;3
202303;ADM CONS UNICOOB LTDA                                       ;4;MT;0
202303;ADM CONS UNICOOB LTDA                                       ;6;MT;0
202303;ADM CONS UNICOOB LTDA                                       ;1;PA;9
202303;ADM CONS UNICOOB LTDA                                       ;3;PA;62
202303;ADM CONS UNICOOB LTDA                                       ;4;PA;12
202303;ADM CONS UNICOOB LTDA                                       ;6;PA;6
202303;ADM CONS UNICOOB LTDA                                       ;1;PB;0
202303;ADM CONS UNICOOB LTDA                                       ;3;PB;1
202303;ADM CONS UNICOOB LTDA                                       ;1;PE;0
202303;ADM CONS UNICOOB LTDA                                       ;3;PE;0
202303;ADM CONS UNICOOB LTDA                                       ;4;PE;0
202303;ADM CONS UNICOOB LTDA                                       ;6;PE;0
202303;ADM CONS UNICOOB LTDA                                       ;1;PI;0
202303;ADM CONS UNICOOB LTDA                                       ;3;PI;0
202303;ADM CONS UNICOOB LTDA                                       ;1;PR;238
202303;ADM CONS UNICOOB LTDA                                       ;3;PR;1202
202303;ADM CONS UNICOOB LTDA                                       ;4;PR;114
202303;ADM CONS UNICOOB LTDA                                       ;6;PR;513
202303;ADM CONS UNICOOB LTDA                                       ;1;RJ;0
202303;ADM CONS UNICOOB LTDA                                       ;3;RJ;0
202303;ADM CONS UNICOOB LTDA                                       ;6;RJ;0
202303;ADM CONS UNICOOB LTDA                                       ;1;RN;0
202303;ADM CONS UNICOOB LTDA                                       ;3;RO;0
202303;ADM CONS UNICOOB LTDA                                       ;4;RO;0
202303;ADM CONS UNICOOB LTDA                                       ;6;RO;0
202303;ADM CONS UNICOOB LTDA                                       ;1;RR;0
202303;ADM CONS UNICOOB LTDA                                       ;1;RS;15
202303;ADM CONS UNICOOB LTDA                                       ;3;RS;68
202303;ADM CONS UNICOOB LTDA                                       ;4;RS;4
202303;ADM CONS UNICOOB LTDA                                       ;6;RS;14
202303;ADM CONS UNICOOB LTDA                                       ;1;SC;9
202303;ADM CONS UNICOOB LTDA                                       ;3;SC;11
202303;ADM CONS UNICOOB LTDA                                       ;4;SC;0
202303;ADM CONS UNICOOB LTDA                                       ;6;SC;4
202303;ADM CONS UNICOOB LTDA                                       ;3;SE;0
202303;ADM CONS UNICOOB LTDA                                       ;1;SP;101
202303;ADM CONS UNICOOB LTDA                                       ;3;SP;196
202303;ADM CONS UNICOOB LTDA                                       ;4;SP;27
202303;ADM CONS UNICOOB LTDA                                       ;6;SP;29
202303;ADM CONS UNICOOB LTDA                                       ;1;TO;0
202303;ADM CONS UNICOOB LTDA                                       ;3;TO;0
202303;ADM CONS UNICOOB LTDA                                       ;4;TO;0
202303;ADM CONS UNICOOB LTDA                                       ;6;TO;0
202303;CIMAVEL ADM CONS                                            ;1;AL;0
202303;CIMAVEL ADM CONS                                            ;3;AL;0
202303;CIMAVEL ADM CONS                                            ;1;BA;0
202303;CIMAVEL ADM CONS                                            ;3;BA;5
202303;CIMAVEL ADM CONS                                            ;1;DF;0
202303;CIMAVEL ADM CONS                                            ;3;DF;0
202303;CIMAVEL ADM CONS                                            ;3;MT;0
202303;CIMAVEL ADM CONS                                            ;3;PB;0
202303;CIMAVEL ADM CONS                                            ;3;PE;0
202303;CIMAVEL ADM CONS                                            ;3;RN;0
202303;CIMAVEL ADM CONS                                            ;3;SC;0
202303;CIMAVEL ADM CONS                                            ;1;SE;4
202303;CIMAVEL ADM CONS                                            ;3;SE;137
202303;ASSOC BAHIANA DE MEDICINA ABM                               ;3;BA;4
202303;ASSOC BAHIANA DE MEDICINA ABM                               ;3;MG;0
202303;ASSOC BAHIANA DE MEDICINA ABM                               ;3;SP;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;AC;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;AC;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;AC;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;AC;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;AL;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;AL;32
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;AL;5
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;AL;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;AL;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;AM;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;AM;3
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;AM;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;AM;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;AM;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;AP;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;AP;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;AP;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;AP;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;BA;16
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;BA;55
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;BA;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;BA;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;BA;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;CE;3
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;CE;12
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;CE;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;CE;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;CE;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;DF;17
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;DF;45
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;DF;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;DF;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;DF;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;ES;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;ES;7
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;ES;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;ES;6
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;ES;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;GO;31
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;GO;77
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;GO;3
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;GO;9
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;GO;8
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;MA;4
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;MA;32
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;MA;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;MA;7
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;MA;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;MG;131
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;MG;475
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;MG;147
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;MG;59
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;MG;22
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;MS;54
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;MS;37
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;MS;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;MS;8
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;MS;10
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;MT;25
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;MT;35
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;MT;5
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;MT;10
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;MT;5
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;PA;5
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;PA;3
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;PA;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;PA;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;PA;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;PB;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;PB;9
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;PB;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;PB;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;PB;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;PE;77
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;PE;10
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;PE;5
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;PE;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;PE;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;PI;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;PI;7
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;PI;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;PI;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;PI;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;PR;432
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;PR;977
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;PR;225
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;PR;276
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;PR;66
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;RJ;23
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;RJ;14
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;RJ;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;RJ;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;RJ;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;RN;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;RN;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;RN;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;RN;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;RN;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;RO;3
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;RO;11
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;RO;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;RO;12
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;RO;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;RR;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;RR;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;RS;54
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;RS;95
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;RS;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;RS;20
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;RS;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;SC;43
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;SC;29
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;SC;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;SC;19
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;SC;4
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;SE;13
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;SE;18
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;SE;4
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;SE;4
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;SE;0
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;SP;290
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;SP;417
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;SP;104
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;SP;122
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;SP;18
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;1;TO;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;3;TO;14
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;4;TO;1
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;5;TO;2
202303;BR CONSÓRCIOS ADM. CONS. LTDA.                              ;6;TO;3
202303;SICOOB ADM CONS LTDA.                                       ;1;AC;0
202303;SICOOB ADM CONS LTDA.                                       ;2;AC;0
202303;SICOOB ADM CONS LTDA.                                       ;3;AC;9
202303;SICOOB ADM CONS LTDA.                                       ;4;AC;1
202303;SICOOB ADM CONS LTDA.                                       ;5;AC;1
202303;SICOOB ADM CONS LTDA.                                       ;6;AC;0
202303;SICOOB ADM CONS LTDA.                                       ;1;AL;2
202303;SICOOB ADM CONS LTDA.                                       ;2;AL;0
202303;SICOOB ADM CONS LTDA.                                       ;3;AL;11
202303;SICOOB ADM CONS LTDA.                                       ;4;AL;4
202303;SICOOB ADM CONS LTDA.                                       ;5;AL;0
202303;SICOOB ADM CONS LTDA.                                       ;6;AL;2
202303;SICOOB ADM CONS LTDA.                                       ;1;AM;1
202303;SICOOB ADM CONS LTDA.                                       ;2;AM;1
202303;SICOOB ADM CONS LTDA.                                       ;3;AM;17
202303;SICOOB ADM CONS LTDA.                                       ;4;AM;2
202303;SICOOB ADM CONS LTDA.                                       ;5;AM;5
202303;SICOOB ADM CONS LTDA.                                       ;6;AM;4
202303;SICOOB ADM CONS LTDA.                                       ;1;AP;0
202303;SICOOB ADM CONS LTDA.                                       ;3;AP;0
202303;SICOOB ADM CONS LTDA.                                       ;4;AP;0
202303;SICOOB ADM CONS LTDA.                                       ;1;BA;16
202303;SICOOB ADM CONS LTDA.                                       ;2;BA;5
202303;SICOOB ADM CONS LTDA.                                       ;3;BA;317
202303;SICOOB ADM CONS LTDA.                                       ;4;BA;94
202303;SICOOB ADM CONS LTDA.                                       ;5;BA;7
202303;SICOOB ADM CONS LTDA.                                       ;6;BA;24
202303;SICOOB ADM CONS LTDA.                                       ;1;CE;0
202303;SICOOB ADM CONS LTDA.                                       ;2;CE;0
202303;SICOOB ADM CONS LTDA.                                       ;3;CE;6
202303;SICOOB ADM CONS LTDA.                                       ;4;CE;3
202303;SICOOB ADM CONS LTDA.                                       ;5;CE;0
202303;SICOOB ADM CONS LTDA.                                       ;6;CE;0
202303;SICOOB ADM CONS LTDA.                                       ;1;DF;11
202303;SICOOB ADM CONS LTDA.                                       ;2;DF;3
202303;SICOOB ADM CONS LTDA.                                       ;3;DF;92
202303;SICOOB ADM CONS LTDA.                                       ;4;DF;15
202303;SICOOB ADM CONS LTDA.                                       ;5;DF;0
202303;SICOOB ADM CONS LTDA.                                       ;6;DF;7
202303;SICOOB ADM CONS LTDA.                                       ;1;ES;25
202303;SICOOB ADM CONS LTDA.                                       ;2;ES;32
202303;SICOOB ADM CONS LTDA.                                       ;3;ES;295
202303;SICOOB ADM CONS LTDA.                                       ;4;ES;68
202303;SICOOB ADM CONS LTDA.                                       ;5;ES;4
202303;SICOOB ADM CONS LTDA.                                       ;6;ES;12
202303;SICOOB ADM CONS LTDA.                                       ;1;GO;160
202303;SICOOB ADM CONS LTDA.                                       ;2;GO;75
202303;SICOOB ADM CONS LTDA.                                       ;3;GO;731
202303;SICOOB ADM CONS LTDA.                                       ;4;GO;108
202303;SICOOB ADM CONS LTDA.                                       ;5;GO;20
202303;SICOOB ADM CONS LTDA.                                       ;6;GO;93
202303;SICOOB ADM CONS LTDA.                                       ;1;MA;8
202303;SICOOB ADM CONS LTDA.                                       ;2;MA;1
202303;SICOOB ADM CONS LTDA.                                       ;3;MA;55
202303;SICOOB ADM CONS LTDA.                                       ;4;MA;14
202303;SICOOB ADM CONS LTDA.                                       ;5;MA;1
202303;SICOOB ADM CONS LTDA.                                       ;6;MA;12
202303;SICOOB ADM CONS LTDA.                                       ;1;MG;322
202303;SICOOB ADM CONS LTDA.                                       ;2;MG;89
202303;SICOOB ADM CONS LTDA.                                       ;3;MG;2379
202303;SICOOB ADM CONS LTDA.                                       ;4;MG;735
202303;SICOOB ADM CONS LTDA.                                       ;5;MG;51
202303;SICOOB ADM CONS LTDA.                                       ;6;MG;397
202303;SICOOB ADM CONS LTDA.                                       ;1;MS;13
202303;SICOOB ADM CONS LTDA.                                       ;2;MS;5
202303;SICOOB ADM CONS LTDA.                                       ;3;MS;79
202303;SICOOB ADM CONS LTDA.                                       ;4;MS;11
202303;SICOOB ADM CONS LTDA.                                       ;5;MS;3
202303;SICOOB ADM CONS LTDA.                                       ;6;MS;23
202303;SICOOB ADM CONS LTDA.                                       ;1;MT;20
202303;SICOOB ADM CONS LTDA.                                       ;2;MT;9
202303;SICOOB ADM CONS LTDA.                                       ;3;MT;142
202303;SICOOB ADM CONS LTDA.                                       ;4;MT;51
202303;SICOOB ADM CONS LTDA.                                       ;5;MT;9
202303;SICOOB ADM CONS LTDA.                                       ;6;MT;40
202303;SICOOB ADM CONS LTDA.                                       ;1;PA;3
202303;SICOOB ADM CONS LTDA.                                       ;2;PA;0
202303;SICOOB ADM CONS LTDA.                                       ;3;PA;22
202303;SICOOB ADM CONS LTDA.                                       ;4;PA;11
202303;SICOOB ADM CONS LTDA.                                       ;5;PA;0
202303;SICOOB ADM CONS LTDA.                                       ;6;PA;4
202303;SICOOB ADM CONS LTDA.                                       ;1;PB;0
202303;SICOOB ADM CONS LTDA.                                       ;2;PB;1
202303;SICOOB ADM CONS LTDA.                                       ;3;PB;16
202303;SICOOB ADM CONS LTDA.                                       ;4;PB;3
202303;SICOOB ADM CONS LTDA.                                       ;5;PB;0
202303;SICOOB ADM CONS LTDA.                                       ;6;PB;0
202303;SICOOB ADM CONS LTDA.                                       ;1;PE;3
202303;SICOOB ADM CONS LTDA.                                       ;2;PE;3
202303;SICOOB ADM CONS LTDA.                                       ;3;PE;53
202303;SICOOB ADM CONS LTDA.                                       ;4;PE;26
202303;SICOOB ADM CONS LTDA.                                       ;5;PE;0
202303;SICOOB ADM CONS LTDA.                                       ;6;PE;5
202303;SICOOB ADM CONS LTDA.                                       ;1;PI;4
202303;SICOOB ADM CONS LTDA.                                       ;2;PI;2
202303;SICOOB ADM CONS LTDA.                                       ;3;PI;13
202303;SICOOB ADM CONS LTDA.                                       ;4;PI;5
202303;SICOOB ADM CONS LTDA.                                       ;5;PI;3
202303;SICOOB ADM CONS LTDA.                                       ;6;PI;1
202303;SICOOB ADM CONS LTDA.                                       ;1;PR;4
202303;SICOOB ADM CONS LTDA.                                       ;2;PR;1
202303;SICOOB ADM CONS LTDA.                                       ;3;PR;17
202303;SICOOB ADM CONS LTDA.                                       ;4;PR;6
202303;SICOOB ADM CONS LTDA.                                       ;5;PR;1
202303;SICOOB ADM CONS LTDA.                                       ;6;PR;9
202303;SICOOB ADM CONS LTDA.                                       ;1;RJ;35
202303;SICOOB ADM CONS LTDA.                                       ;2;RJ;3
202303;SICOOB ADM CONS LTDA.                                       ;3;RJ;92
202303;SICOOB ADM CONS LTDA.                                       ;4;RJ;26
202303;SICOOB ADM CONS LTDA.                                       ;5;RJ;8
202303;SICOOB ADM CONS LTDA.                                       ;6;RJ;12
202303;SICOOB ADM CONS LTDA.                                       ;1;RN;1
202303;SICOOB ADM CONS LTDA.                                       ;2;RN;1
202303;SICOOB ADM CONS LTDA.                                       ;3;RN;3
