#Data_base;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_adesões_no_trimestre
202403;CONSORCIO GAZIN                                             ;3;GO;37
202403;CONSORCIO GAZIN                                             ;4;GO;24
202403;CONSORCIO GAZIN                                             ;5;GO;10
202403;CONSORCIO GAZIN                                             ;6;GO;1
202403;CONSORCIO GAZIN                                             ;1;MA;73
202403;CONSORCIO GAZIN                                             ;3;MA;32
202403;CONSORCIO GAZIN                                             ;4;MA;47
202403;CONSORCIO GAZIN                                             ;5;MA;6
202403;CONSORCIO GAZIN                                             ;6;MA;1
202403;CONSORCIO GAZIN                                             ;1;MG;232
202403;CONSORCIO GAZIN                                             ;3;MG;42
202403;CONSORCIO GAZIN                                             ;4;MG;60
202403;CONSORCIO GAZIN                                             ;5;MG;4
202403;CONSORCIO GAZIN                                             ;6;MG;14
202403;CONSORCIO GAZIN                                             ;1;MS;40
202403;CONSORCIO GAZIN                                             ;3;MS;168
202403;CONSORCIO GAZIN                                             ;4;MS;148
202403;CONSORCIO GAZIN                                             ;5;MS;148
202403;CONSORCIO GAZIN                                             ;6;MS;14
202403;CONSORCIO GAZIN                                             ;1;MT;136
202403;CONSORCIO GAZIN                                             ;3;MT;791
202403;CONSORCIO GAZIN                                             ;4;MT;448
202403;CONSORCIO GAZIN                                             ;5;MT;175
202403;CONSORCIO GAZIN                                             ;6;MT;42
202403;CONSORCIO GAZIN                                             ;1;PA;51
202403;CONSORCIO GAZIN                                             ;3;PA;79
202403;CONSORCIO GAZIN                                             ;4;PA;190
202403;CONSORCIO GAZIN                                             ;5;PA;194
202403;CONSORCIO GAZIN                                             ;6;PA;26
202403;CONSORCIO GAZIN                                             ;1;PB;1
202403;CONSORCIO GAZIN                                             ;3;PB;0
202403;CONSORCIO GAZIN                                             ;4;PB;1
202403;CONSORCIO GAZIN                                             ;6;PB;1
202403;CONSORCIO GAZIN                                             ;1;PE;3
202403;CONSORCIO GAZIN                                             ;3;PE;17
202403;CONSORCIO GAZIN                                             ;4;PE;16
202403;CONSORCIO GAZIN                                             ;5;PE;0
202403;CONSORCIO GAZIN                                             ;6;PE;4
202403;CONSORCIO GAZIN                                             ;1;PI;0
202403;CONSORCIO GAZIN                                             ;3;PI;2
202403;CONSORCIO GAZIN                                             ;4;PI;0
202403;CONSORCIO GAZIN                                             ;5;PI;0
202403;CONSORCIO GAZIN                                             ;6;PI;0
202403;CONSORCIO GAZIN                                             ;1;PR;29
202403;CONSORCIO GAZIN                                             ;3;PR;120
202403;CONSORCIO GAZIN                                             ;4;PR;152
202403;CONSORCIO GAZIN                                             ;5;PR;16
202403;CONSORCIO GAZIN                                             ;6;PR;15
202403;CONSORCIO GAZIN                                             ;1;RJ;6
202403;CONSORCIO GAZIN                                             ;3;RJ;4
202403;CONSORCIO GAZIN                                             ;4;RJ;0
202403;CONSORCIO GAZIN                                             ;5;RJ;0
202403;CONSORCIO GAZIN                                             ;1;RN;0
202403;CONSORCIO GAZIN                                             ;3;RN;0
202403;CONSORCIO GAZIN                                             ;4;RN;0
202403;CONSORCIO GAZIN                                             ;5;RN;0
202403;CONSORCIO GAZIN                                             ;1;RO;71
202403;CONSORCIO GAZIN                                             ;3;RO;483
202403;CONSORCIO GAZIN                                             ;4;RO;460
202403;CONSORCIO GAZIN                                             ;5;RO;154
202403;CONSORCIO GAZIN                                             ;6;RO;35
202403;CONSORCIO GAZIN                                             ;1;RR;0
202403;CONSORCIO GAZIN                                             ;3;RR;0
202403;CONSORCIO GAZIN                                             ;4;RR;0
202403;CONSORCIO GAZIN                                             ;1;RS;43
202403;CONSORCIO GAZIN                                             ;3;RS;7
202403;CONSORCIO GAZIN                                             ;4;RS;41
202403;CONSORCIO GAZIN                                             ;5;RS;126
202403;CONSORCIO GAZIN                                             ;6;RS;2
202403;CONSORCIO GAZIN                                             ;1;SC;19
202403;CONSORCIO GAZIN                                             ;3;SC;14
202403;CONSORCIO GAZIN                                             ;4;SC;2
202403;CONSORCIO GAZIN                                             ;5;SC;0
202403;CONSORCIO GAZIN                                             ;6;SC;0
202403;CONSORCIO GAZIN                                             ;1;SE;9
202403;CONSORCIO GAZIN                                             ;3;SE;1
202403;CONSORCIO GAZIN                                             ;4;SE;10
202403;CONSORCIO GAZIN                                             ;6;SE;1
202403;CONSORCIO GAZIN                                             ;1;SP;38
202403;CONSORCIO GAZIN                                             ;3;SP;24
202403;CONSORCIO GAZIN                                             ;4;SP;27
202403;CONSORCIO GAZIN                                             ;5;SP;10
202403;CONSORCIO GAZIN                                             ;6;SP;3
202403;CONSORCIO GAZIN                                             ;1;TO;13
202403;CONSORCIO GAZIN                                             ;3;TO;65
202403;CONSORCIO GAZIN                                             ;4;TO;55
202403;CONSORCIO GAZIN                                             ;5;TO;8
202403;CONSORCIO GAZIN                                             ;6;TO;4
202403;BRISA ADM CONSÓRCIOS                                        ;2;AC;2
202403;BRISA ADM CONSÓRCIOS                                        ;2;AL;1
202403;BRISA ADM CONSÓRCIOS                                        ;2;AM;4
202403;BRISA ADM CONSÓRCIOS                                        ;2;AP;10
202403;BRISA ADM CONSÓRCIOS                                        ;2;BA;4
202403;BRISA ADM CONSÓRCIOS                                        ;2;CE;1
202403;BRISA ADM CONSÓRCIOS                                        ;2;ES;0
202403;BRISA ADM CONSÓRCIOS                                        ;2;GO;3
202403;BRISA ADM CONSÓRCIOS                                        ;2;MA;2
202403;BRISA ADM CONSÓRCIOS                                        ;2;MG;1
202403;BRISA ADM CONSÓRCIOS                                        ;2;MS;12
202403;BRISA ADM CONSÓRCIOS                                        ;2;MT;12
202403;BRISA ADM CONSÓRCIOS                                        ;2;PA;13
202403;BRISA ADM CONSÓRCIOS                                        ;2;PB;0
202403;BRISA ADM CONSÓRCIOS                                        ;2;PE;2
202403;BRISA ADM CONSÓRCIOS                                        ;2;PI;0
202403;BRISA ADM CONSÓRCIOS                                        ;2;PR;13
202403;BRISA ADM CONSÓRCIOS                                        ;2;RJ;0
202403;BRISA ADM CONSÓRCIOS                                        ;2;RN;0
202403;BRISA ADM CONSÓRCIOS                                        ;2;RS;59
202403;BRISA ADM CONSÓRCIOS                                        ;2;SC;25
202403;BRISA ADM CONSÓRCIOS                                        ;2;SE;0
202403;BRISA ADM CONSÓRCIOS                                        ;2;SP;250
202403;BRISA ADM CONSÓRCIOS                                        ;2;TO;3
202403;BP                                                          ;2;AC;0
202403;BP                                                          ;3;AC;0
202403;BP                                                          ;1;AL;1
202403;BP                                                          ;2;AL;1
202403;BP                                                          ;3;AL;0
202403;BP                                                          ;1;AM;0
202403;BP                                                          ;2;AM;0
202403;BP                                                          ;3;AM;0
202403;BP                                                          ;1;AP;7
202403;BP                                                          ;2;AP;1
202403;BP                                                          ;3;AP;2
202403;BP                                                          ;1;BA;1
202403;BP                                                          ;2;BA;0
202403;BP                                                          ;3;BA;1
202403;BP                                                          ;1;CE;1
202403;BP                                                          ;2;CE;0
202403;BP                                                          ;3;CE;10
202403;BP                                                          ;1;DF;0
202403;BP                                                          ;2;DF;0
202403;BP                                                          ;3;DF;0
202403;BP                                                          ;4;DF;0
202403;BP                                                          ;1;ES;0
202403;BP                                                          ;2;ES;0
202403;BP                                                          ;3;ES;0
202403;BP                                                          ;4;ES;0
202403;BP                                                          ;1;GO;0
202403;BP                                                          ;2;GO;0
202403;BP                                                          ;3;GO;0
202403;BP                                                          ;1;MA;0
202403;BP                                                          ;2;MA;0
202403;BP                                                          ;3;MA;0
202403;BP                                                          ;1;MG;57
202403;BP                                                          ;2;MG;0
202403;BP                                                          ;3;MG;2
202403;BP                                                          ;4;MG;222
202403;BP                                                          ;1;MS;2
202403;BP                                                          ;3;MS;0
202403;BP                                                          ;1;MT;0
202403;BP                                                          ;2;MT;0
202403;BP                                                          ;3;MT;0
202403;BP                                                          ;4;MT;0
202403;BP                                                          ;1;PA;1
202403;BP                                                          ;2;PA;0
202403;BP                                                          ;3;PA;0
202403;BP                                                          ;1;PB;0
202403;BP                                                          ;2;PB;0
202403;BP                                                          ;3;PB;0
202403;BP                                                          ;1;PE;0
202403;BP                                                          ;2;PE;0
202403;BP                                                          ;3;PE;0
202403;BP                                                          ;1;PI;1
202403;BP                                                          ;2;PI;0
202403;BP                                                          ;3;PI;0
202403;BP                                                          ;1;PR;20
202403;BP                                                          ;2;PR;0
202403;BP                                                          ;3;PR;0
202403;BP                                                          ;1;RJ;0
202403;BP                                                          ;2;RJ;0
202403;BP                                                          ;3;RJ;0
202403;BP                                                          ;4;RJ;0
202403;BP                                                          ;1;RN;0
202403;BP                                                          ;2;RN;0
202403;BP                                                          ;3;RN;0
202403;BP                                                          ;1;RO;5
202403;BP                                                          ;2;RO;0
202403;BP                                                          ;3;RO;0
202403;BP                                                          ;4;RO;0
202403;BP                                                          ;3;RR;0
202403;BP                                                          ;1;RS;21
202403;BP                                                          ;2;RS;0
202403;BP                                                          ;3;RS;0
202403;BP                                                          ;4;RS;0
202403;BP                                                          ;1;SC;1
202403;BP                                                          ;2;SC;0
202403;BP                                                          ;3;SC;0
202403;BP                                                          ;4;SC;0
202403;BP                                                          ;1;SE;0
202403;BP                                                          ;2;SE;0
202403;BP                                                          ;3;SE;0
202403;BP                                                          ;1;SP;3
202403;BP                                                          ;2;SP;0
202403;BP                                                          ;3;SP;0
202403;BP                                                          ;4;SP;1
202403;BP                                                          ;1;TO;0
202403;BP                                                          ;2;TO;0
202403;BP                                                          ;3;TO;0
202403;FIEL CONSÓRCIOS                                             ;4;BA;0
202403;FIEL CONSÓRCIOS                                             ;4;ES;0
202403;FIEL CONSÓRCIOS                                             ;4;MG;31
202403;FIEL CONSÓRCIOS                                             ;4;RJ;257
202403;FIEL CONSÓRCIOS                                             ;4;SP;0
202403;CONBRAV ADM CONS LTDA                                       ;3;AL;0
202403;CONBRAV ADM CONS LTDA                                       ;3;CE;83
202403;CONBRAV ADM CONS LTDA                                       ;4;CE;316
202403;CONBRAV ADM CONS LTDA                                       ;4;GO;0
202403;CONBRAV ADM CONS LTDA                                       ;4;PB;0
202403;CONBRAV ADM CONS LTDA                                       ;3;PI;0
202403;CONBRAV ADM CONS LTDA                                       ;3;RJ;0
202403;CONBRAV ADM CONS LTDA                                       ;4;RJ;0
202403;CONBRAV ADM CONS LTDA                                       ;3;RN;0
202403;CONBRAV ADM CONS LTDA                                       ;4;RN;0
202403;CONBRAV ADM CONS LTDA                                       ;3;RO;0
202403;CONBRAV ADM CONS LTDA                                       ;4;RS;0
202403;CONBRAV ADM CONS LTDA                                       ;4;SP;0
202403;ADM CONS SICREDI LTDA                                       ;1;AC;4
202403;ADM CONS SICREDI LTDA                                       ;2;AC;10
202403;ADM CONS SICREDI LTDA                                       ;3;AC;32
202403;ADM CONS SICREDI LTDA                                       ;4;AC;21
202403;ADM CONS SICREDI LTDA                                       ;5;AC;0
202403;ADM CONS SICREDI LTDA                                       ;6;AC;2
202403;ADM CONS SICREDI LTDA                                       ;1;AL;8
202403;ADM CONS SICREDI LTDA                                       ;2;AL;3
202403;ADM CONS SICREDI LTDA                                       ;3;AL;26
202403;ADM CONS SICREDI LTDA                                       ;4;AL;8
202403;ADM CONS SICREDI LTDA                                       ;5;AL;2
202403;ADM CONS SICREDI LTDA                                       ;6;AL;0
202403;ADM CONS SICREDI LTDA                                       ;1;AM;10
202403;ADM CONS SICREDI LTDA                                       ;2;AM;1
202403;ADM CONS SICREDI LTDA                                       ;3;AM;27
202403;ADM CONS SICREDI LTDA                                       ;4;AM;12
202403;ADM CONS SICREDI LTDA                                       ;6;AM;2
202403;ADM CONS SICREDI LTDA                                       ;1;AP;4
202403;ADM CONS SICREDI LTDA                                       ;2;AP;2
202403;ADM CONS SICREDI LTDA                                       ;3;AP;18
202403;ADM CONS SICREDI LTDA                                       ;4;AP;3
202403;ADM CONS SICREDI LTDA                                       ;5;AP;0
202403;ADM CONS SICREDI LTDA                                       ;6;AP;1
202403;ADM CONS SICREDI LTDA                                       ;1;BA;12
202403;ADM CONS SICREDI LTDA                                       ;2;BA;32
202403;ADM CONS SICREDI LTDA                                       ;3;BA;164
202403;ADM CONS SICREDI LTDA                                       ;4;BA;28
202403;ADM CONS SICREDI LTDA                                       ;5;BA;1
202403;ADM CONS SICREDI LTDA                                       ;6;BA;16
202403;ADM CONS SICREDI LTDA                                       ;1;CE;6
202403;ADM CONS SICREDI LTDA                                       ;2;CE;9
202403;ADM CONS SICREDI LTDA                                       ;3;CE;73
202403;ADM CONS SICREDI LTDA                                       ;4;CE;13
202403;ADM CONS SICREDI LTDA                                       ;5;CE;0
202403;ADM CONS SICREDI LTDA                                       ;6;CE;1
202403;ADM CONS SICREDI LTDA                                       ;1;DF;8
202403;ADM CONS SICREDI LTDA                                       ;2;DF;6
202403;ADM CONS SICREDI LTDA                                       ;3;DF;43
202403;ADM CONS SICREDI LTDA                                       ;4;DF;3
202403;ADM CONS SICREDI LTDA                                       ;5;DF;0
202403;ADM CONS SICREDI LTDA                                       ;6;DF;1
202403;ADM CONS SICREDI LTDA                                       ;1;ES;23
202403;ADM CONS SICREDI LTDA                                       ;2;ES;22
202403;ADM CONS SICREDI LTDA                                       ;3;ES;144
202403;ADM CONS SICREDI LTDA                                       ;4;ES;34
202403;ADM CONS SICREDI LTDA                                       ;5;ES;0
202403;ADM CONS SICREDI LTDA                                       ;6;ES;4
202403;ADM CONS SICREDI LTDA                                       ;1;GO;47
202403;ADM CONS SICREDI LTDA                                       ;2;GO;84
202403;ADM CONS SICREDI LTDA                                       ;3;GO;371
202403;ADM CONS SICREDI LTDA                                       ;4;GO;45
202403;ADM CONS SICREDI LTDA                                       ;5;GO;2
202403;ADM CONS SICREDI LTDA                                       ;6;GO;38
202403;ADM CONS SICREDI LTDA                                       ;1;MA;1
202403;ADM CONS SICREDI LTDA                                       ;2;MA;3
202403;ADM CONS SICREDI LTDA                                       ;3;MA;16
202403;ADM CONS SICREDI LTDA                                       ;4;MA;6
202403;ADM CONS SICREDI LTDA                                       ;6;MA;1
202403;ADM CONS SICREDI LTDA                                       ;1;MG;72
202403;ADM CONS SICREDI LTDA                                       ;2;MG;63
202403;ADM CONS SICREDI LTDA                                       ;3;MG;507
202403;ADM CONS SICREDI LTDA                                       ;4;MG;88
202403;ADM CONS SICREDI LTDA                                       ;5;MG;4
202403;ADM CONS SICREDI LTDA                                       ;6;MG;34
202403;ADM CONS SICREDI LTDA                                       ;1;MS;137
202403;ADM CONS SICREDI LTDA                                       ;2;MS;94
202403;ADM CONS SICREDI LTDA                                       ;3;MS;586
202403;ADM CONS SICREDI LTDA                                       ;4;MS;109
202403;ADM CONS SICREDI LTDA                                       ;5;MS;7
202403;ADM CONS SICREDI LTDA                                       ;6;MS;320
202403;ADM CONS SICREDI LTDA                                       ;1;MT;135
202403;ADM CONS SICREDI LTDA                                       ;2;MT;208
202403;ADM CONS SICREDI LTDA                                       ;3;MT;1156
202403;ADM CONS SICREDI LTDA                                       ;4;MT;356
202403;ADM CONS SICREDI LTDA                                       ;5;MT;6
202403;ADM CONS SICREDI LTDA                                       ;6;MT;163
202403;ADM CONS SICREDI LTDA                                       ;1;PA;57
202403;ADM CONS SICREDI LTDA                                       ;2;PA;140
202403;ADM CONS SICREDI LTDA                                       ;3;PA;564
202403;ADM CONS SICREDI LTDA                                       ;4;PA;151
202403;ADM CONS SICREDI LTDA                                       ;5;PA;2
202403;ADM CONS SICREDI LTDA                                       ;6;PA;86
202403;ADM CONS SICREDI LTDA                                       ;1;PB;34
202403;ADM CONS SICREDI LTDA                                       ;2;PB;8
202403;ADM CONS SICREDI LTDA                                       ;3;PB;141
202403;ADM CONS SICREDI LTDA                                       ;4;PB;35
202403;ADM CONS SICREDI LTDA                                       ;5;PB;1
202403;ADM CONS SICREDI LTDA                                       ;6;PB;8
202403;ADM CONS SICREDI LTDA                                       ;1;PE;32
202403;ADM CONS SICREDI LTDA                                       ;2;PE;6
202403;ADM CONS SICREDI LTDA                                       ;3;PE;91
202403;ADM CONS SICREDI LTDA                                       ;4;PE;5
202403;ADM CONS SICREDI LTDA                                       ;5;PE;0
202403;ADM CONS SICREDI LTDA                                       ;6;PE;5
202403;ADM CONS SICREDI LTDA                                       ;1;PI;0
202403;ADM CONS SICREDI LTDA                                       ;2;PI;12
202403;ADM CONS SICREDI LTDA                                       ;3;PI;37
202403;ADM CONS SICREDI LTDA                                       ;4;PI;7
202403;ADM CONS SICREDI LTDA                                       ;5;PI;0
202403;ADM CONS SICREDI LTDA                                       ;6;PI;1
202403;ADM CONS SICREDI LTDA                                       ;1;PR;806
202403;ADM CONS SICREDI LTDA                                       ;2;PR;556
202403;ADM CONS SICREDI LTDA                                       ;3;PR;3035
202403;ADM CONS SICREDI LTDA                                       ;4;PR;690
202403;ADM CONS SICREDI LTDA                                       ;5;PR;24
202403;ADM CONS SICREDI LTDA                                       ;6;PR;1536
202403;ADM CONS SICREDI LTDA                                       ;1;RJ;30
202403;ADM CONS SICREDI LTDA                                       ;2;RJ;12
202403;ADM CONS SICREDI LTDA                                       ;3;RJ;92
202403;ADM CONS SICREDI LTDA                                       ;4;RJ;12
202403;ADM CONS SICREDI LTDA                                       ;5;RJ;4
202403;ADM CONS SICREDI LTDA                                       ;6;RJ;29
202403;ADM CONS SICREDI LTDA                                       ;1;RN;36
202403;ADM CONS SICREDI LTDA                                       ;2;RN;14
202403;ADM CONS SICREDI LTDA                                       ;3;RN;69
202403;ADM CONS SICREDI LTDA                                       ;4;RN;3
202403;ADM CONS SICREDI LTDA                                       ;5;RN;0
202403;ADM CONS SICREDI LTDA                                       ;6;RN;3
202403;ADM CONS SICREDI LTDA                                       ;1;RO;6
202403;ADM CONS SICREDI LTDA                                       ;2;RO;5
202403;ADM CONS SICREDI LTDA                                       ;3;RO;40
202403;ADM CONS SICREDI LTDA                                       ;4;RO;17
202403;ADM CONS SICREDI LTDA                                       ;5;RO;0
202403;ADM CONS SICREDI LTDA                                       ;6;RO;6
202403;ADM CONS SICREDI LTDA                                       ;1;RR;0
202403;ADM CONS SICREDI LTDA                                       ;2;RR;1
202403;ADM CONS SICREDI LTDA                                       ;3;RR;3
202403;ADM CONS SICREDI LTDA                                       ;4;RR;1
202403;ADM CONS SICREDI LTDA                                       ;6;RR;1
202403;ADM CONS SICREDI LTDA                                       ;1;RS;660
202403;ADM CONS SICREDI LTDA                                       ;2;RS;262
202403;ADM CONS SICREDI LTDA                                       ;3;RS;2070
202403;ADM CONS SICREDI LTDA                                       ;4;RS;446
202403;ADM CONS SICREDI LTDA                                       ;5;RS;18
202403;ADM CONS SICREDI LTDA                                       ;6;RS;245
202403;ADM CONS SICREDI LTDA                                       ;1;SC;401
202403;ADM CONS SICREDI LTDA                                       ;2;SC;128
202403;ADM CONS SICREDI LTDA                                       ;3;SC;1055
202403;ADM CONS SICREDI LTDA                                       ;4;SC;283
202403;ADM CONS SICREDI LTDA                                       ;5;SC;17
202403;ADM CONS SICREDI LTDA                                       ;6;SC;478
202403;ADM CONS SICREDI LTDA                                       ;1;SE;9
202403;ADM CONS SICREDI LTDA                                       ;2;SE;1
202403;ADM CONS SICREDI LTDA                                       ;3;SE;23
202403;ADM CONS SICREDI LTDA                                       ;4;SE;12
202403;ADM CONS SICREDI LTDA                                       ;5;SE;0
202403;ADM CONS SICREDI LTDA                                       ;6;SE;0
202403;ADM CONS SICREDI LTDA                                       ;1;SP;508
202403;ADM CONS SICREDI LTDA                                       ;2;SP;187
202403;ADM CONS SICREDI LTDA                                       ;3;SP;1746
202403;ADM CONS SICREDI LTDA                                       ;4;SP;204
202403;ADM CONS SICREDI LTDA                                       ;5;SP;13
202403;ADM CONS SICREDI LTDA                                       ;6;SP;572
202403;ADM CONS SICREDI LTDA                                       ;1;TO;114
202403;ADM CONS SICREDI LTDA                                       ;2;TO;441
202403;ADM CONS SICREDI LTDA                                       ;3;TO;765
202403;ADM CONS SICREDI LTDA                                       ;4;TO;130
202403;ADM CONS SICREDI LTDA                                       ;5;TO;1
202403;ADM CONS SICREDI LTDA                                       ;6;TO;167
202403;ELDORADO ADM CONSORCIO                                      ;3;AL;0
202403;ELDORADO ADM CONSORCIO                                      ;4;AL;0
202403;ELDORADO ADM CONSORCIO                                      ;3;AM;0
202403;ELDORADO ADM CONSORCIO                                      ;1;BA;0
202403;ELDORADO ADM CONSORCIO                                      ;3;BA;0
202403;ELDORADO ADM CONSORCIO                                      ;4;BA;0
202403;ELDORADO ADM CONSORCIO                                      ;1;CE;0
202403;ELDORADO ADM CONSORCIO                                      ;3;CE;0
202403;ELDORADO ADM CONSORCIO                                      ;4;CE;0
202403;ELDORADO ADM CONSORCIO                                      ;6;CE;0
202403;ELDORADO ADM CONSORCIO                                      ;1;DF;0
202403;ELDORADO ADM CONSORCIO                                      ;3;DF;0
202403;ELDORADO ADM CONSORCIO                                      ;4;DF;0
202403;ELDORADO ADM CONSORCIO                                      ;6;DF;0
202403;ELDORADO ADM CONSORCIO                                      ;3;ES;0
202403;ELDORADO ADM CONSORCIO                                      ;3;GO;0
202403;ELDORADO ADM CONSORCIO                                      ;4;GO;0
202403;ELDORADO ADM CONSORCIO                                      ;3;MA;0
202403;ELDORADO ADM CONSORCIO                                      ;3;MG;0
202403;ELDORADO ADM CONSORCIO                                      ;4;MG;0
202403;ELDORADO ADM CONSORCIO                                      ;1;MS;0
202403;ELDORADO ADM CONSORCIO                                      ;3;MT;0
202403;ELDORADO ADM CONSORCIO                                      ;3;PA;0
202403;ELDORADO ADM CONSORCIO                                      ;6;PA;0
202403;ELDORADO ADM CONSORCIO                                      ;1;PB;1
202403;ELDORADO ADM CONSORCIO                                      ;3;PB;1
202403;ELDORADO ADM CONSORCIO                                      ;4;PB;2
202403;ELDORADO ADM CONSORCIO                                      ;6;PB;0
202403;ELDORADO ADM CONSORCIO                                      ;1;PE;0
202403;ELDORADO ADM CONSORCIO                                      ;3;PE;0
202403;ELDORADO ADM CONSORCIO                                      ;4;PE;0
202403;ELDORADO ADM CONSORCIO                                      ;6;PE;0
202403;ELDORADO ADM CONSORCIO                                      ;6;PI;0
202403;ELDORADO ADM CONSORCIO                                      ;1;PR;0
202403;ELDORADO ADM CONSORCIO                                      ;3;PR;0
202403;ELDORADO ADM CONSORCIO                                      ;4;PR;0
202403;ELDORADO ADM CONSORCIO                                      ;6;PR;0
202403;ELDORADO ADM CONSORCIO                                      ;1;RJ;0
202403;ELDORADO ADM CONSORCIO                                      ;3;RJ;0
202403;ELDORADO ADM CONSORCIO                                      ;4;RJ;0
202403;ELDORADO ADM CONSORCIO                                      ;1;RN;39
202403;ELDORADO ADM CONSORCIO                                      ;3;RN;105
202403;ELDORADO ADM CONSORCIO                                      ;4;RN;171
202403;ELDORADO ADM CONSORCIO                                      ;5;RN;0
202403;ELDORADO ADM CONSORCIO                                      ;6;RN;19
202403;ELDORADO ADM CONSORCIO                                      ;4;RR;0
202403;ELDORADO ADM CONSORCIO                                      ;1;RS;0
202403;ELDORADO ADM CONSORCIO                                      ;3;RS;0
202403;ELDORADO ADM CONSORCIO                                      ;3;SC;0
202403;ELDORADO ADM CONSORCIO                                      ;6;SC;0
202403;ELDORADO ADM CONSORCIO                                      ;3;SE;0
202403;ELDORADO ADM CONSORCIO                                      ;1;SP;0
202403;ELDORADO ADM CONSORCIO                                      ;3;SP;0
202403;ELDORADO ADM CONSORCIO                                      ;4;SP;0
202403;ELDORADO ADM CONSORCIO                                      ;6;SP;0
202403;PROMOVE                                                     ;1;AC;1
202403;PROMOVE                                                     ;2;AC;0
202403;PROMOVE                                                     ;3;AC;0
202403;PROMOVE                                                     ;4;AC;0
202403;PROMOVE                                                     ;1;AL;40
202403;PROMOVE                                                     ;2;AL;5
202403;PROMOVE                                                     ;3;AL;49
202403;PROMOVE                                                     ;4;AL;16
202403;PROMOVE                                                     ;1;AM;5
202403;PROMOVE                                                     ;2;AM;2
202403;PROMOVE                                                     ;3;AM;3
202403;PROMOVE                                                     ;4;AM;0
202403;PROMOVE                                                     ;1;AP;21
202403;PROMOVE                                                     ;2;AP;6
202403;PROMOVE                                                     ;3;AP;69
202403;PROMOVE                                                     ;4;AP;1
202403;PROMOVE                                                     ;1;BA;39
202403;PROMOVE                                                     ;2;BA;50
202403;PROMOVE                                                     ;3;BA;302
202403;PROMOVE                                                     ;4;BA;67
202403;PROMOVE                                                     ;1;CE;15
202403;PROMOVE                                                     ;2;CE;10
202403;PROMOVE                                                     ;3;CE;256
202403;PROMOVE                                                     ;4;CE;50
202403;PROMOVE                                                     ;2;DF;0
202403;PROMOVE                                                     ;3;DF;0
202403;PROMOVE                                                     ;4;DF;0
202403;PROMOVE                                                     ;1;ES;15
202403;PROMOVE                                                     ;2;ES;0
202403;PROMOVE                                                     ;3;ES;1
202403;PROMOVE                                                     ;4;ES;0
202403;PROMOVE                                                     ;1;GO;9
202403;PROMOVE                                                     ;2;GO;1
202403;PROMOVE                                                     ;3;GO;12
202403;PROMOVE                                                     ;4;GO;0
202403;PROMOVE                                                     ;1;MA;0
202403;PROMOVE                                                     ;2;MA;1
202403;PROMOVE                                                     ;3;MA;5
202403;PROMOVE                                                     ;4;MA;0
202403;PROMOVE                                                     ;1;MG;11
202403;PROMOVE                                                     ;2;MG;1
202403;PROMOVE                                                     ;3;MG;87
202403;PROMOVE                                                     ;4;MG;3
202403;PROMOVE                                                     ;1;MS;0
202403;PROMOVE                                                     ;2;MS;0
202403;PROMOVE                                                     ;3;MS;3
202403;PROMOVE                                                     ;4;MS;4
202403;PROMOVE                                                     ;1;MT;0
202403;PROMOVE                                                     ;2;MT;5
202403;PROMOVE                                                     ;3;MT;0
202403;PROMOVE                                                     ;4;MT;1
202403;PROMOVE                                                     ;1;PA;3
202403;PROMOVE                                                     ;2;PA;27
202403;PROMOVE                                                     ;3;PA;185
202403;PROMOVE                                                     ;4;PA;1
202403;PROMOVE                                                     ;1;PB;0
202403;PROMOVE                                                     ;2;PB;0
202403;PROMOVE                                                     ;3;PB;1
202403;PROMOVE                                                     ;4;PB;0
202403;PROMOVE                                                     ;1;PE;16
202403;PROMOVE                                                     ;2;PE;7
202403;PROMOVE                                                     ;3;PE;70
202403;PROMOVE                                                     ;4;PE;12
202403;PROMOVE                                                     ;1;PI;1
202403;PROMOVE                                                     ;2;PI;3
202403;PROMOVE                                                     ;3;PI;7
202403;PROMOVE                                                     ;4;PI;2
202403;PROMOVE                                                     ;1;PR;96
202403;PROMOVE                                                     ;2;PR;15
202403;PROMOVE                                                     ;3;PR;8
202403;PROMOVE                                                     ;4;PR;0
202403;PROMOVE                                                     ;1;RJ;2
202403;PROMOVE                                                     ;2;RJ;0
202403;PROMOVE                                                     ;3;RJ;241
202403;PROMOVE                                                     ;4;RJ;0
202403;PROMOVE                                                     ;1;RN;28
202403;PROMOVE                                                     ;2;RN;6
202403;PROMOVE                                                     ;3;RN;103
202403;PROMOVE                                                     ;4;RN;24
202403;PROMOVE                                                     ;1;RO;0
202403;PROMOVE                                                     ;2;RO;0
202403;PROMOVE                                                     ;3;RO;0
202403;PROMOVE                                                     ;1;RR;55
202403;PROMOVE                                                     ;2;RR;3
202403;PROMOVE                                                     ;3;RR;14
202403;PROMOVE                                                     ;4;RR;0
202403;PROMOVE                                                     ;1;RS;1
202403;PROMOVE                                                     ;2;RS;4
202403;PROMOVE                                                     ;3;RS;5
202403;PROMOVE                                                     ;4;RS;0
202403;PROMOVE                                                     ;1;SC;2
202403;PROMOVE                                                     ;2;SC;9
202403;PROMOVE                                                     ;3;SC;15
202403;PROMOVE                                                     ;4;SC;32
202403;PROMOVE                                                     ;1;SE;11
202403;PROMOVE                                                     ;2;SE;0
202403;PROMOVE                                                     ;3;SE;10
202403;PROMOVE                                                     ;4;SE;1
202403;PROMOVE                                                     ;1;SP;18
